i_factor,sample,blockNumber,timeStamp,hash,nonce,blockHash,transactionIndex,from,to,value,gas,gasPrice,isError,txreceipt_status,input,contractAddress,cumulativeGasUsed,gasUsed,confirmations,methodId,functionName
14,sample-4,18107044,1694361827,0xbc3e2f5ee368b0951e23ac9444c89d7ca5b28a24b8e64b6c333f13a87c0905fa,7871,0xc27890afe16c569a49748f471ab246c92d689e93facb2ed7dfe7066b5bab6a47,25,0x13307b8854a95946b54a904100afd0767a7a577b,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,64880,14669633341,0,1,0xa9059cbb0000000000000000000000000d0707963952f2fba59dd06f2b425ace40b492fe00000000000000000000000000000000000000000000a6fa41c980fee6f95a0c,,26346996,43868,2735572,0xa9059cbb,"transfer(address _to, uint256 _value)"
14,sample-4,19026394,1705491899,0x584db90a779154c85c1502d0c30e6b772a3cdb52afd03731f07beb73387fee73,6,0x51d9ce87d7a60af00c886ea638b6169228daa566f7c678cdb6f8899edd6063fd,97,0x63e7e75297001396d086700e40bc9aae2a883c81,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,111496,33224789929,0,1,0x23b872dd000000000000000000000000029669f3366203d2bdd756468f47faca18595d5e00000000000000000000000063e7e75297001396d086700e40bc9aae2a883c81000000000000000000000000000000000000000000005c205318d11e98f80000,,5529504,73668,1816222,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
14,sample-4,17904848,1691916539,0xd9009c2480158602d62d8219c30004c5d4f0110f38dc75e41f8cf91459efde32,37,0xdaa43a24e6667a4aa2ae94179953dc14656266d4bf8e6a47eda32436506dba99,17,0xf5b4574778d7a58f58c20dc066a9bafa3ccb125b,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,81716,16380927903,0,1,0x3950935100000000000000000000000000002f8d96680e82f1c34727b70ada9c335e0000ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,3276577,54122,2937768,0x39509351,"increaseAllowance(address spender, uint256 value)"
14,sample-4,16461685,1674382595,0x610355c82206e02f163050a12d3d1e1a8bed1e6ba68adafa891405902e3bd13d,3296,0x668d71d7be2e70c3e9224d7f5fa7f7467af8ed9bcb68af8df855c0b7f43f0eb4,92,0x1578f034078d5b5dc9d017af75779ae436048415,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,65066,15261593945,0,1,0x095ea7b3000000000000000000000000d02c8a355599fee7e4f1d1d71f7a01c0108e353cffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,6013441,53871,4380931,0x095ea7b3,"approve(address _spender, uint256 _value)"
14,sample-4,18909635,1704076235,0xccb87622b4f7fbef509fa8bbcb62dd28164227d3b4ae8c29a815eb28f5ae0014,5224523,0x66fbb1b09bea173115b99733ae2cfab062677c8e756adeaef25dcdc7511f06fb,3,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,1000000,19592002005,0,1,0xa9059cbb00000000000000000000000063756a3c3bf677baab9d9e06457402ed05be8570000000000000000000000000000000000000000000013b090b1038a10b1a0000,,352433,65756,1932981,0xa9059cbb,"transfer(address _to, uint256 _value)"
14,sample-4,19050334,1705780943,0x5ab40090c6ffe102c18d9da36449c8fc86badb2bd539cb3cf8efc1ca0459b30a,289,0xc39eb6cbeb0de711ed9b581e2363df406b3a92f5b5e87c5ba398ac2c2195d6e8,43,0x0000028989b636b15f5e164e039814ff61000000,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,111750,25604805750,0,1,0x23b872dd0000000000000000000000000334346c163a292a0aa6460994429d58812a2c4b000000000000000000000000f5995ed927955aab086dca55e60c2d60ab07a7cf0000000000000000000000000000000000000000000002a68fe78c41ac053f2d,,5196871,73704,1792282,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
14,sample-4,18588725,1700189351,0x381d038abd8e9cad49e076e01d82e86b8146e7b65b2890a5fcd84670887848dc,191,0x4a459ec4acbf5d5152bc4807659619ef5aa270f41a466d3efda093b2e2381763,11,0xfe9c8dd194970a8cb715413bb09020a2767d4b02,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,81715,46803315374,0,1,0x395093510000000000000000000000000000c5d73291e9ae226e7fe59ea1e6b68be30000ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,1849467,54122,2253891,0x39509351,"increaseAllowance(address spender, uint256 value)"
14,sample-4,16722868,1677541271,0x537953e3e37de4309af250ff7a6e4afea834129138315345fe697c301b6f5d7b,15,0x53087043bdc2543f51ec78a4860db3e0105020a267b61facbea19e0d8e1c11b3,104,0x9b2703227361cac5905c02d1ddbacf71bf44231d,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,64993,21632538083,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba3ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,9553733,53811,4119748,0x095ea7b3,"approve(address _spender, uint256 _value)"
14,sample-4,19657601,1713144047,0x44cc235ad00f2a7659dac329e1acb9eb16249a8493ba0577a1ecde7398aaed52,10390,0x46a6363c6558a846ffd431b45a59eb5e47e7a2cc309c3f081b7ebe9207e70c30,74,0xa701f9db977c98f9043b20225b4322f94dbd50db,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,64880,9686999617,0,1,0xa9059cbb0000000000000000000000000d0707963952f2fba59dd06f2b425ace40b492fe0000000000000000000000000000000000000000000166904be230424b7e67c5,,4723740,43880,1185015,0xa9059cbb,"transfer(address _to, uint256 _value)"
14,sample-4,17539201,1687485947,0x180eaf867dad46fab02ad66bb2bacd369001b831f598367d7482297fbedacf98,4660,0x5104afce7fe5f7b95e300d4e974f2a291349cd6ff8da69e5b7d588812b872373,10,0x00001f78189be22c3498cff1b8e02272c3220000,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,96678,16921568653,0,1,0x23b872dd000000000000000000000000d5ac7807d8344235f542a0b5504191c9e1d30e850000000000000000000000007438674541071ae0b2fdb2bd76a80b29df78488a000000000000000000000000000000000000000000001a96df141231fb88bfcc,,1009071,73704,3303415,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
14,sample-4,17455861,1686474203,0x62661f002eed48fcec31a002f35dcfbc46bb46395009d6140e7aa7082f9541f3,120,0xe987ffbb91d91938227cfdc6eff8f90ebf9bbd19fee5ce858922b959a61bacd0,10,0x75a549216f87559c6a72b6c9113a0f77a293a6ec,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54525,17706810424,0,1,0x3950935100000000000000000000000063605e53d422c4f1ac0e01390ac59aaf84c44a51ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,1293921,54170,3386755,0x39509351,"increaseAllowance(address spender, uint256 value)"
14,sample-4,16749300,1677862499,0xa37c7f026d9622059a6435e2ba93b3430061bb6159ea1d4a6f75ea1009faa4e3,416,0x8271a3643f79bb37609f5ad383c08390f50aaf8943bbcb458aa445bf46ee86b2,31,0xf7a5d1152a97ff48687b9f6dd5222452912f55f7,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54609,33808339841,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba30000000000000000000000000000000000000000000000000000000000000000,,3410854,31527,4093316,0x095ea7b3,"approve(address _spender, uint256 _value)"
14,sample-4,19692720,1713568871,0x5fb38e8dcb6c9617fa415be44d34c9389592a28125981ea20ad868f720ce4f07,41521,0xdfcf360faad563fcba257ec639be242bdf3cd80cb82b47ba0589f9104f58195d,47,0x13307b8854a95946b54a904100afd0767a7a577b,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,64880,8625418847,0,1,0xa9059cbb0000000000000000000000000d0707963952f2fba59dd06f2b425ace40b492fe0000000000000000000000000000000000000000000152cbaa6b2a36c83cb06a,,2905042,43880,1149896,0xa9059cbb,"transfer(address _to, uint256 _value)"
14,sample-4,17211747,1683500003,0x84d51e987c5f2580ead5a3dfb6bd234d98873207d9545bb00fe1dfb15b0b076c,283,0x529adb79ddb9c954ba026dc63cddc7d56baf3678bc91446eb1b9bf02791fa054,11,0xc3f4c5ebf9d63729404129b5375cab54ba9c9b39,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,111450,247812573600,0,1,0x23b872dd0000000000000000000000009380541c4c4e4d048a174f0036fdf8f6f12c4422000000000000000000000000c3f4c5ebf9d63729404129b5375cab54ba9c9b3900000000000000000000000000000000000000000000132b7e5521a8180386f9,,438208,68892,3630869,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
14,sample-4,19457035,1710708467,0xd99385eec416672ad06fa5a0db7e7b22010cfeaa5285a828b334bbb62a54105a,17,0xa5629f52b0048fee3fa6076e0ddb506b66b9600b2fa06994a91af8d8986ae1a6,191,0x2a54139010f169f45aacc1c947cc80b588fb1467,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,68498,34183143339,0,1,0x39509351000000000000000000000000fb87c8d63dafc1df92dbe49a234cc0c2f970ed2900000000000000000000000000000d4c71c39c8a4037de50aec2272252fe9c38,,16065996,54002,1385581,0x39509351,"increaseAllowance(address spender, uint256 value)"
14,sample-4,19561643,1711982543,0xe0370e587763c8e1f4539a28cffea21b5a7d230cb6c88d3154a5b4b5374c33dc,31,0x1be84d41201011b41f95d5b030731fcf1e24a5ee8ec222d854abd902e663ccb8,142,0xb43f13593c842dceec47074987e418433e41e31d,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54342,38776883684,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba3000000000000000000000000000000000000000000006b5a76b3a01104625220,,9393638,53547,1280973,0x095ea7b3,"approve(address _spender, uint256 _value)"
14,sample-4,17155387,1682815547,0xc6acd3dc78c7a6cc313545a48f8831c991693c3dfb20aa047243ae82dad17b66,4,0x9af5c6698c8849c13bf0127a6a1bb9919645deb3729d46e86931815674421f09,32,0xe036197ab76b167ec4a910f1d77fbbb910904036,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,64880,32403868426,0,1,0xa9059cbb0000000000000000000000000d0707963952f2fba59dd06f2b425ace40b492fe00000000000000000000000000000000000000000002efea82d30df2b087668e,,2594101,43880,3687229,0xa9059cbb,"transfer(address _to, uint256 _value)"
14,sample-4,19050334,1705780943,0x5c4d1af88afd6003fd25fea88c71ff6062bb372dbcedcd0cea8b26a93f22861b,288,0xc39eb6cbeb0de711ed9b581e2363df406b3a92f5b5e87c5ba398ac2c2195d6e8,42,0x0000028989b636b15f5e164e039814ff61000000,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,111750,25604805750,0,1,0x23b872dd0000000000000000000000000334346c163a292a0aa6460994429d58812a2c4b000000000000000000000000230d0b18617eb7cd98d74726c17f10af3276d586000000000000000000000000000000000000000000000122cff58540b76ff681,,5123167,73704,1792282,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
14,sample-4,17706484,1689518231,0x5566320eab9053d3861fe8479a147bafa1a4ca7126bf20e307b13f6839ca8396,95,0x7a5e7cf279e6cf1cc1265d2d0b7e32479cc5fbd3d2d58e8f9ecbd6c65e7ff5b7,103,0xecb0bdcd6900621012279f90180b75c0495dd580,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,53897,19800725726,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba300000000000000000000000000000000000000000000076b1d0a35d60387c02a,,11370003,53547,3136132,0x095ea7b3,"approve(address _spender, uint256 _value)"
14,sample-4,20127490,1718820683,0x213e7893bb1d0106926e88f42621b5861d5780d2de2eec416ff1a44a9830fae7,11,0x8e3d32d604fbd50d9560445c52f722163e450ab0f4d077c6ee2eb4922b8e720a,29,0xc2f9a1cbed90a9671cbdc8fef8acb7e0104f3820,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,99885,17494633866,0,1,0xa9059cbb00000000000000000000000012294274f91e793e5682f70d3a7f66f6738d99d000000000000000000000000000000000000000000000660a45a9af960b9a2f17,,4237413,60968,715126,0xa9059cbb,"transfer(address _to, uint256 _value)"
14,sample-4,17157656,1682843051,0x1c8324d5b81b5090d884cde27f125175ac7e2c8eca3339e5c03c3736be35bc44,25,0x19aa487ad6ad47a6a51c97d6967b47eb35ead613aaea3bfbdc9a37cd677f9eae,5,0xd269ccc2f7ee8c4116e5861f7cec59cb58e6b51f,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,111450,51046117350,0,1,0x23b872dd00000000000000000000000078e963c0eb2a5cac46f94f336a876fe0f2b19986000000000000000000000000d269ccc2f7ee8c4116e5861f7cec59cb58e6b51f000000000000000000000000000000000000000000000557e99c0945e3911afd,,750493,68904,3684960,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
14,sample-4,16725902,1677578111,0x1f3de97eaf2c26c8e7abcbc96608b8af02996b16be13bc910055a70f0a6731ad,1189,0xdfecfe36322e6453b7c5da53c7a4563eb6a7ced2946cf971119226b3e229e721,65,0x8650c5e38218e297ea0b2abf2dc4d6714109c130,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,70708,17684353400,0,1,0x095ea7b30000000000000000000000001111111254eeb25477b68fb85ed929f73a960582000000000000000000000000000000000000000000000bb86d1b176bcacd3af5,,3930556,53607,4116714,0x095ea7b3,"approve(address _spender, uint256 _value)"
14,sample-4,19403641,1710060959,0xb1a31ae59bb960ac59629dedc23c9c07547e787ed9d24333a83e0e215c87669e,39,0x449100a010749a0d228d58e494d0d9800315f58451cf1db4d3181133332b46e1,118,0xf3d47f776f035333aaf3847ebb41ea8955a149f4,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,99885,54495205728,0,1,0xa9059cbb00000000000000000000000051793aa2c088d5c2e083d9010ddd29280b11b8fe000000000000000000000000000000000000000000003da560fdb8dfb75f4e49,,10027507,60968,1438975,0xa9059cbb,"transfer(address _to, uint256 _value)"
14,sample-4,17539201,1687485947,0x0cb9b5271a0923674f87c76f103859a05df22f585cbbf416d43fb5d6f006c6d3,4661,0x5104afce7fe5f7b95e300d4e974f2a291349cd6ff8da69e5b7d588812b872373,11,0x00001f78189be22c3498cff1b8e02272c3220000,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,145017,16921568653,0,1,0x23b872dd000000000000000000000000d5ac7807d8344235f542a0b5504191c9e1d30e8500000000000000000000000029488e5fd6bf9b3cc98a9d06a25204947cccbe4d0000000000000000000000000000000000000000000006a5b7c5048c7ee22ff4,,1077975,68904,3303415,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
14,sample-4,19859967,1715589683,0xc9937adf3223d39a15c6f417962156bed783fe06f46d11614341793dcc331aff,85,0x0e8e8c934af8ab2827515eec181d1218b3e5626261d3a56c8ec2060f70ea7ef7,153,0xb03420196389b0dc1f2469b227187f5c39e44b6d,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,41195,5374270973,0,1,0x095ea7b3000000000000000000000000d02c8a355599fee7e4f1d1d71f7a01c0108e353cffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,18602792,33971,982649,0x095ea7b3,"approve(address _spender, uint256 _value)"
14,sample-4,16731907,1677651083,0xc6e4efdf19c494a6289dccdc9bebdf80ea30cee683f7805ec6a37b1b61d5b66f,4481062,0xcf8d63ca8658ef2335b137192710e978bfde20f753ae6fb05d784c80ad690376,43,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,1000000,26654339950,0,1,0xa9059cbb0000000000000000000000004eb0a5224900ce3dc8de4f5de060468acde2d7cc00000000000000000000000000000000000000000000d3cdcd919060b38c0000,,4464165,65732,4110709,0xa9059cbb,"transfer(address _to, uint256 _value)"
14,sample-4,18972811,1704844487,0x30b573b17aae4dcd410bae23e4bd9ffb7d8bab6fdb7ec9ae6ed45c03166b5f8e,1,0x04c652d272d9ce879a6d3588f167e1babb80f81fb99bdb64aa967787c0b2480b,82,0x63e7e75297001396d086700e40bc9aae2a883c81,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,111532,13782072934,0,1,0x23b872dd000000000000000000000000029669f3366203d2bdd756468f47faca18595d5e000000000000000000000000c2c172a1af5ea07f3235e70b1c299cc2b200be5b0000000000000000000000000000000000000000000096913b18c10b4638216e,,8217538,68892,1869805,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
14,sample-4,16764031,1678041599,0xf4b7ba0af3bbbbd1dd984771532cbafd95a30c4caddb0c4d6a58ab25c93a9c53,9196,0xf41dd96a8e9c4287384c8d3e054c774d4a485879cd8ad860230bb54e51e4ede4,0,0x477d057ee378168d33d62eca943c0247e8b04139,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54221,45000000000,0,1,0x095ea7b30000000000000000000000001111111254eeb25477b68fb85ed929f73a960582ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,53871,53871,4078585,0x095ea7b3,"approve(address _spender, uint256 _value)"
14,sample-4,18345480,1697248523,0x241db3566bbcfe9756f1fe9fe93f319258606d9964a67ff15701186e34e5db10,4957025,0xe8f848b622de92e9cb42969698433e7638d754cef7a8f6b51730927f8600feac,2,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,1000000,15057302257,0,1,0xa9059cbb000000000000000000000000445947140f5e1b742439f6ee24a7690d077bbb8900000000000000000000000000000000000000000000e0b695e2c8eecbbc0000,,332439,65744,2497136,0xa9059cbb,"transfer(address _to, uint256 _value)"
14,sample-4,19587691,1712297699,0xf6036f4a3e4bd3243753c263560e08a5993c431cca82fd2cfa3d9db612c942c6,14,0x28ad957d8c577aa2e85bfdd9cdfc92c6ae4c9e360988148e9cf6cc96ad338328,263,0x63e7e75297001396d086700e40bc9aae2a883c81,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,111814,11563561252,0,1,0x23b872dd000000000000000000000000029669f3366203d2bdd756468f47faca18595d5e00000000000000000000000063e7e75297001396d086700e40bc9aae2a883c81000000000000000000000000000000000000000000003d32b8ad2c6052a00000,,25681480,73668,1254925,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
14,sample-4,17724866,1689740915,0x00bb6d62b4887aa2e614ef218debc704f2b0d07db58f49a3bbe8549638dc5fc6,11,0x2fb1c21e90d4739d127a07827334981d3cda59a78eb85ad7ab4902ceb03f025c,62,0xaf603d42dabb76009af9cebe726646fa33050763,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,64993,25040860324,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba3ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,7528473,53811,3117750,0x095ea7b3,"approve(address _spender, uint256 _value)"
14,sample-4,18553135,1699759487,0x7f82267feca35e7bf52c16422122cb76f943ff24e64c222924d9e0a2e4b57b1f,12659,0xffbe2fb49360ae57f8c09ab19c8c98d6edacaab6a00bc8d1f1895705c7ae4687,49,0x13307b8854a95946b54a904100afd0767a7a577b,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,64880,21006149507,0,1,0xa9059cbb0000000000000000000000000d0707963952f2fba59dd06f2b425ace40b492fe000000000000000000000000000000000000000000012700a46a4cf82c24d339,,4397847,43868,2289481,0xa9059cbb,"transfer(address _to, uint256 _value)"
14,sample-4,20238576,1720161647,0x5f81db1657330fd67c1f8658d97054c230f1b480b3e8212aecf08e6c1eb0f3f5,15,0xd88c59fbf053bee74a878bc4677773268d1d781f775693f2ff613ebf4e2adcc0,43,0x9e363a6557e0097b3aefd9e44955d275e1f83139,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54379,16467422515,0,1,0x095ea7b3000000000000000000000000d02c8a355599fee7e4f1d1d71f7a01c0108e353c000000000000000000000000000000000000000000000accb72d9e6b59e00000,,12353412,53583,604040,0x095ea7b3,"approve(address _spender, uint256 _value)"
14,sample-4,18681102,1701307211,0x2c41945493c3f916cc9213a5e426e2565f2529364e14d2f5b0aed8e8829b3fb9,5080479,0x22334fe4b964de31bcd513fa24666b7075e90f36e4e8fa39f392f77d4501c2aa,3,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,1000000,40490363878,0,1,0xa9059cbb00000000000000000000000081153f0889ab398c4acb42cb58b565a5392bba95000000000000000000000000000000000000000000012c0642430d4f4c6c0000,,339874,65756,2161514,0xa9059cbb,"transfer(address _to, uint256 _value)"
14,sample-5,16724070,1677555851,0x2a04db9717fc7cba7a4097ffe925d40eec1b18c55f810a1409d0deb8625acb1c,2,0x073c3751429ae9724c939449b596dc762404c49a964a31a927e1f835373a6796,63,0x2d2fb6e555a1a341be41525fd2457b377d94ff97,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,64993,18900000000,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba3ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,6529207,53811,4118546,0x095ea7b3,"approve(address _spender, uint256 _value)"
14,sample-5,17694793,1689375311,0xff36029374b500d13f02088278e570ab05ce0b92902c253992fa158d959dbca1,200,0x0b3ce979682fab37508508c2293611490da98675cf56241270ff8a2fa928e792,121,0xe27d2bbcbe9ace9d9317f72c36f28c853b92ed29,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,99484,13722128827,0,1,0xa9059cbb000000000000000000000000a5e13ad3f1d8ef819d7d259873bc1792d4af6c4c000000000000000000000000000000000000000000025b19866ba8379ce5fa53,,10831778,60980,3147823,0xa9059cbb,"transfer(address _to, uint256 _value)"
14,sample-5,17455863,1686474227,0xf382358d3210327479d329964b39ae45b11a5f13f56daea10d3a3a07e41af265,3313,0xf95b242682b09aecf31bc6813b590b6f7eaa404e23f200abb0cdd5e4f193ad31,99,0x63605e53d422c4f1ac0e01390ac59aaf84c44a51,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,148710,18666306173,0,1,0x23b872dd00000000000000000000000075a549216f87559c6a72b6c9113a0f77a293a6ec0000000000000000000000004086d400a17617c4a863c05e5af6139737992cc10000000000000000000000000000000000000000000044a147b079e6d7a940eb,,6273760,68892,3386753,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
14,sample-5,17904848,1691916539,0xd9009c2480158602d62d8219c30004c5d4f0110f38dc75e41f8cf91459efde32,37,0xdaa43a24e6667a4aa2ae94179953dc14656266d4bf8e6a47eda32436506dba99,17,0xf5b4574778d7a58f58c20dc066a9bafa3ccb125b,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,81716,16380927903,0,1,0x3950935100000000000000000000000000002f8d96680e82f1c34727b70ada9c335e0000ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,3276577,54122,2937768,0x39509351,"increaseAllowance(address spender, uint256 value)"
14,sample-5,16898403,1679673563,0x68a64faca75354214caa8f4c65ba8795237496c9600fb169f433e3532f7b9fa7,1113,0x6e55ec3cef1c6ee4a7a6260b7be9a0d4ad75fc50da75fdf9c3d9faec911b6b88,116,0x28c24141ec700667099bf1369bf1befd1faf1d03,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54161,31176636889,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba3000000000000000000000000000000000000000000001da8417be9cc248e6fbc,,8121657,53547,3944213,0x095ea7b3,"approve(address _spender, uint256 _value)"
14,sample-5,16904991,1679753531,0x5d9371f95e1443c23ee4c0e263bec35d737520211763af9d04ceb4c896691a9b,4546985,0xbd5e12d6519b2e1b12e75b0d704390897d42a166978d78ace2b397debb551dd7,27,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,1000000,37208462583,0,1,0xa9059cbb000000000000000000000000ef5ec573f89f8da657059a953b93f6eaacc87def000000000000000000000000000000000000000000014b8f69a1028304440000,,2162587,48656,3937625,0xa9059cbb,"transfer(address _to, uint256 _value)"
14,sample-5,19587691,1712297699,0xf6036f4a3e4bd3243753c263560e08a5993c431cca82fd2cfa3d9db612c942c6,14,0x28ad957d8c577aa2e85bfdd9cdfc92c6ae4c9e360988148e9cf6cc96ad338328,263,0x63e7e75297001396d086700e40bc9aae2a883c81,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,111814,11563561252,0,1,0x23b872dd000000000000000000000000029669f3366203d2bdd756468f47faca18595d5e00000000000000000000000063e7e75297001396d086700e40bc9aae2a883c81000000000000000000000000000000000000000000003d32b8ad2c6052a00000,,25681480,73668,1254925,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
14,sample-5,19457035,1710708467,0xd99385eec416672ad06fa5a0db7e7b22010cfeaa5285a828b334bbb62a54105a,17,0xa5629f52b0048fee3fa6076e0ddb506b66b9600b2fa06994a91af8d8986ae1a6,191,0x2a54139010f169f45aacc1c947cc80b588fb1467,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,68498,34183143339,0,1,0x39509351000000000000000000000000fb87c8d63dafc1df92dbe49a234cc0c2f970ed2900000000000000000000000000000d4c71c39c8a4037de50aec2272252fe9c38,,16065996,54002,1385581,0x39509351,"increaseAllowance(address spender, uint256 value)"
14,sample-5,16769480,1678107743,0x4a3516c9af86b07b380ca2a7ec89837b8303c0ce5b8424076f9ffec9e8d092a8,12,0x91dbcfa1746a8b7c0b0c39e2af77bb4e74c186448f0ad65b89b76c63b6aecabd,89,0xf61342708928812122a0ad1458228667b7c9eb13,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54161,31117822627,0,1,0x095ea7b3000000000000000000000000000000000022d473030f116ddee9f6b43ac78ba3ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,7465670,53811,4073136,0x095ea7b3,"approve(address _spender, uint256 _value)"
14,sample-5,16910693,1679822687,0xf6939da294a40bb0bb5af07ba7dd24efbe08dc3e3fe64f4019f038a887c1ce04,41,0x6be860de521105f56a21b1ad70fdcd22f6cb5998f3ba0b1d88eac6bdfe0df60e,63,0x597ddb68758395860bf7fc0902b46a305424f6fa,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,64880,15394913921,0,1,0xa9059cbb0000000000000000000000000d0707963952f2fba59dd06f2b425ace40b492fe00000000000000000000000000000000000000000001b55300aca4e7d1bbb914,,4091445,43868,3931923,0xa9059cbb,"transfer(address _to, uint256 _value)"
14,sample-5,17455861,1686474203,0x62661f002eed48fcec31a002f35dcfbc46bb46395009d6140e7aa7082f9541f3,120,0xe987ffbb91d91938227cfdc6eff8f90ebf9bbd19fee5ce858922b959a61bacd0,10,0x75a549216f87559c6a72b6c9113a0f77a293a6ec,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,54525,17706810424,0,1,0x3950935100000000000000000000000063605e53d422c4f1ac0e01390ac59aaf84c44a51ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff,,1293921,54170,3386755,0x39509351,"increaseAllowance(address spender, uint256 value)"
14,sample-5,17455863,1686474227,0x3122771a5249911c11ce9a731eb25c6c6b498323c0b21e74f4d62c1f27c99728,3312,0xf95b242682b09aecf31bc6813b590b6f7eaa404e23f200abb0cdd5e4f193ad31,98,0x63605e53d422c4f1ac0e01390ac59aaf84c44a51,0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,0,148734,18666306173,0,1,0x23b872dd00000000000000000000000075a549216f87559c6a72b6c9113a0f77a293a6ec0000000000000000000000009fa7bb759641fcd37fe4ae41f725e0f653f2c7260000000000000000000000000000000000000000000016e06d3ad34cf28dc04e,,6204868,73704,3386753,0x23b872dd,"transferFrom(address _from, address _to, uint256 _value)"
